Group Chi p1 p2 Class Size
Fi23 9 2 3 5 4089470473293004800
Fi23 9 2 5 6 4089470473293004800
Fi23 9 2 7 7 4089470473293004800
Fi23 9 2 11 13 4089470473293004800
Fi23 9 2 13 14 4089470473293004800
Fi23 9 2 13 15 4089470473293004800
Fi23 9 2 17 18 4089470473293004800
Fi23 9 2 23 20 4089470473293004800
Fi23 9 2 23 21 4089470473293004800
Fi23 10 2 -1 -1 4089470473293004800
Fi23 10 2 3 2 4089470473293004800
Fi23 10 2 3 3 4089470473293004800
Fi23 10 2 3 4 4089470473293004800
Fi23 10 2 3 5 4089470473293004800
Fi23 10 2 5 6 4089470473293004800
Fi23 10 2 7 7 4089470473293004800
Fi23 10 2 11 13 4089470473293004800
Fi23 10 2 13 14 4089470473293004800
Fi23 10 2 13 15 4089470473293004800
Fi23 10 2 17 18 4089470473293004800
Fi23 10 2 23 20 4089470473293004800
Fi23 10 2 23 21 4089470473293004800
Fi23 11 2 -1 -1 4089470473293004800
Fi23 11 2 3 2 4089470473293004800
Fi23 11 2 3 3 4089470473293004800
Fi23 11 2 3 4 4089470473293004800
Fi23 11 2 3 5 4089470473293004800
Fi23 11 2 5 6 4089470473293004800
Fi23 11 2 7 7 4089470473293004800
Fi23 11 2 11 13 4089470473293004800
Fi23 11 2 13 14 4089470473293004800
Fi23 11 2 13 15 4089470473293004800
Fi23 11 2 17 18 4089470473293004800
Fi23 11 2 23 20 4089470473293004800
Fi23 11 2 23 21 4089470473293004800
Fi23 12 2 -1 -1 4089470473293004800
Fi23 12 2 3 2 4089470473293004800
Fi23 12 2 3 3 4089470473293004800
Fi23 12 2 3 4 4089470473293004800
Fi23 12 2 3 5 4089470473293004800
Fi23 12 2 5 6 4089470473293004800
Fi23 12 2 7 7 4089470473293004800
Fi23 12 2 11 13 4089470473293004800
Fi23 12 2 13 14 4089470473293004800
Fi23 12 2 13 15 4089470473293004800
Fi23 12 2 17 18 4089470473293004800
Fi23 12 2 23 20 4089470473293004800
Fi23 12 2 23 21 4089470473293004800
Fi23 13 2 -1 -1 4089470473293004800
Fi23 13 2 3 2 4089470473293004800
Fi23 13 2 3 3 4089470473293004800
Fi23 13 2 3 4 4089470473293004800
Fi23 13 2 3 5 4089470473293004800
Fi23 13 2 5 6 4089470473293004800
Fi23 13 2 7 7 4089470473293004800
Fi23 13 2 11 13 4089470473293004800
Fi23 13 2 13 14 4089470473293004800
Fi23 13 2 13 15 4089470473293004800
Fi23 13 2 17 18 4089470473293004800
Fi23 13 2 23 20 4089470473293004800
Fi23 13 2 23 21 4089470473293004800
Fi23 14 2 -1 -1 4089470473293004800
Fi23 14 2 3 2 4089470473293004800
Fi23 14 2 3 3 4089470473293004800
Fi23 14 2 3 4 4089470473293004800
Fi23 14 2 3 5 4089470473293004800
Fi23 14 2 5 6 4089470473293004800
Fi23 14 2 7 7 4089470473293004800
Fi23 14 2 11 13 4089470473293004800
Fi23 14 2 13 14 4089470473293004800
Fi23 14 2 13 15 4089470473293004800
Fi23 14 2 17 18 4089470473293004800
Fi23 14 2 23 20 4089470473293004800
Fi23 14 2 23 21 4089470473293004800
Fi23 15 2 -1 -1 4089470473293004800
Fi23 15 2 3 2 4089470473293004800
Fi23 15 2 3 3 4089470473293004800
Fi23 15 2 3 4 4089470473293004800
Fi23 15 2 3 5 4089470473293004800
Fi23 15 2 5 6 4089470473293004800
Fi23 15 2 7 7 4089470473293004800
Fi23 15 2 11 13 4089470473293004800
Fi23 15 2 13 14 4089470473293004800
Fi23 15 2 13 15 4089470473293004800
Fi23 15 2 17 18 4089470473293004800
Fi23 15 2 23 20 4089470473293004800
Fi23 15 2 23 21 4089470473293004800
Fi23 16 2 -1 -1 4089470473293004800
Fi23 16 2 3 2 4089470473293004800
Fi23 16 2 3 3 4089470473293004800
Fi23 16 2 3 4 4089470473293004800
Fi23 16 2 3 5 4089470473293004800
Fi23 16 2 5 6 4089470473293004800
Fi23 16 2 7 7 4089470473293004800
Fi23 16 2 11 13 4089470473293004800
Fi23 16 2 13 14 4089470473293004800
Fi23 16 2 13 15 4089470473293004800
Fi23 16 2 17 18 4089470473293004800
Fi23 16 2 23 20 4089470473293004800
Fi23 16 2 23 21 4089470473293004800
Fi23 17 2 -1 -1 4089470473293004800
Fi23 17 2 3 2 4089470473293004800
Fi23 17 2 3 3 4089470473293004800
Fi23 17 2 3 4 4089470473293004800
Fi23 17 2 3 5 4089470473293004800
Fi23 17 2 5 6 4089470473293004800
Fi23 17 2 7 7 4089470473293004800
Fi23 17 2 11 13 4089470473293004800
Fi23 17 2 13 14 4089470473293004800
Fi23 17 2 13 15 4089470473293004800
Fi23 17 2 17 18 4089470473293004800
Fi23 17 2 23 20 4089470473293004800
Fi23 17 2 23 21 4089470473293004800
Fi23 18 2 -1 -1 4089470473293004800
Fi23 18 2 3 2 4089470473293004800
Fi23 18 2 3 3 4089470473293004800
Fi23 18 2 3 4 4089470473293004800
Fi23 18 2 3 5 4089470473293004800
Fi23 18 2 5 6 4089470473293004800
Fi23 18 2 7 7 4089470473293004800
Fi23 18 2 11 13 4089470473293004800
Fi23 18 2 13 14 4089470473293004800
Fi23 18 2 13 15 4089470473293004800
Fi23 18 2 17 18 4089470473293004800
Fi23 18 2 23 20 4089470473293004800
Fi23 18 2 23 21 4089470473293004800
Fi23 19 2 -1 -1 4089470473293004800
Fi23 19 2 3 2 4089470473293004800
Fi23 19 2 3 3 4089470473293004800
Fi23 19 2 3 4 4089470473293004800
Fi23 19 2 3 5 4089470473293004800
Fi23 19 2 5 6 4089470473293004800
Fi23 19 2 7 7 4089470473293004800
Fi23 19 2 11 13 4089470473293004800
Fi23 19 2 13 14 4089470473293004800
Fi23 19 2 13 15 4089470473293004800
Fi23 19 2 17 18 4089470473293004800
Fi23 19 2 23 20 4089470473293004800
Fi23 19 2 23 21 4089470473293004800
Fi23 20 2 -1 -1 4089470473293004800
Fi23 20 2 3 2 4089470473293004800
Fi23 20 2 3 3 4089470473293004800
Fi23 20 2 3 4 4089470473293004800
Fi23 20 2 3 5 4089470473293004800
Fi23 20 2 5 6 4089470473293004800
Fi23 20 2 7 7 4089470473293004800
Fi23 20 2 11 13 4089470473293004800
Fi23 20 2 13 14 4089470473293004800
Fi23 20 2 13 15 4089470473293004800
Fi23 20 2 17 18 4089470473293004800
Fi23 20 2 23 20 4089470473293004800
Fi23 20 2 23 21 4089470473293004800
Fi23 21 2 -1 -1 4089470473293004800
Fi23 21 2 3 2 4089470473293004800
Fi23 21 2 3 3 4089470473293004800
Fi23 21 2 3 4 4089470473293004800
Fi23 21 2 3 5 4089470473293004800
Fi23 21 2 5 6 4089470473293004800
Fi23 21 2 7 7 4089470473293004800
Fi23 21 2 11 13 4089470473293004800
Fi23 21 2 13 14 4089470473293004800
Fi23 21 2 13 15 4089470473293004800
Fi23 21 2 17 18 4089470473293004800
Fi23 21 2 23 20 4089470473293004800
Fi23 21 2 23 21 4089470473293004800
Fi23 22 2 -1 -1 4089470473293004800
Fi23 22 2 3 2 4089470473293004800
Fi23 22 2 3 3 4089470473293004800
Fi23 22 2 3 4 4089470473293004800
Fi23 22 2 3 5 4089470473293004800
Fi23 22 2 5 6 4089470473293004800
Fi23 22 2 7 7 4089470473293004800
Fi23 22 2 11 13 4089470473293004800
Fi23 22 2 13 14 4089470473293004800
Fi23 22 2 13 15 4089470473293004800
Fi23 22 2 17 18 4089470473293004800
Fi23 22 2 23 20 4089470473293004800
Fi23 22 2 23 21 4089470473293004800
Fi23 23 2 -1 -1 4089470473293004800
Fi23 23 2 3 2 4089470473293004800
Fi23 23 2 3 3 4089470473293004800
Fi23 23 2 3 4 4089470473293004800
Fi23 23 2 3 5 4089470473293004800
Fi23 23 2 5 6 4089470473293004800
Fi23 23 2 7 7 4089470473293004800
Fi23 23 2 11 13 4089470473293004800
Fi23 23 2 13 14 4089470473293004800
Fi23 23 2 13 15 4089470473293004800
Fi23 23 2 17 18 4089470473293004800
Fi23 23 2 23 20 4089470473293004800
Fi23 23 2 23 21 4089470473293004800
Fi23 24 2 -1 -1 4089470473293004800
Fi23 24 2 3 2 4089470473293004800
Fi23 24 2 3 3 4089470473293004800
Fi23 24 2 3 4 4089470473293004800
Fi23 24 2 3 5 4089470473293004800
Fi23 24 2 5 6 4089470473293004800
Fi23 24 2 7 7 4089470473293004800
Fi23 24 2 11 13 4089470473293004800
Fi23 24 2 13 14 4089470473293004800
Fi23 24 2 13 15 4089470473293004800
Fi23 24 2 17 18 4089470473293004800
Fi23 24 2 23 20 4089470473293004800
Fi23 24 2 23 21 4089470473293004800
Fi23 25 2 -1 -1 4089470473293004800
Fi23 25 2 3 2 4089470473293004800
Fi23 25 2 3 3 4089470473293004800
Fi23 25 2 3 4 4089470473293004800
Fi23 25 2 3 5 4089470473293004800
Fi23 25 2 5 6 4089470473293004800
Fi23 25 2 7 7 4089470473293004800
Fi23 25 2 11 13 4089470473293004800
Fi23 25 2 13 14 4089470473293004800
Fi23 25 2 13 15 4089470473293004800
Fi23 25 2 17 18 4089470473293004800
Fi23 25 2 23 20 4089470473293004800
Fi23 25 2 23 21 4089470473293004800
Fi23 2 3 -1 -1 4089470473293004800
Fi23 2 3 2 2 4089470473293004800
Fi23 2 3 2 3 4089470473293004800
Fi23 2 3 2 4 4089470473293004800
Fi23 2 3 5 9 4089470473293004800
Fi23 2 3 7 10 4089470473293004800
Fi23 2 3 11 17 4089470473293004800
Fi23 2 3 13 18 4089470473293004800
Fi23 2 3 13 19 4089470473293004800
Fi23 2 3 17 24 4089470473293004800
Fi23 2 3 23 30 4089470473293004800
Fi23 2 3 23 31 4089470473293004800
Fi23 3 3 -1 -1 4089470473293004800
Fi23 3 3 2 2 4089470473293004800
Fi23 3 3 2 3 4089470473293004800
Fi23 3 3 2 4 4089470473293004800
Fi23 3 3 5 9 4089470473293004800
Fi23 3 3 7 10 4089470473293004800
Fi23 3 3 11 17 4089470473293004800
Fi23 3 3 13 18 4089470473293004800
Fi23 3 3 13 19 4089470473293004800
Fi23 3 3 17 24 4089470473293004800
Fi23 3 3 23 30 4089470473293004800
Fi23 3 3 23 31 4089470473293004800
Fi23 4 3 -1 -1 4089470473293004800
Fi23 4 3 2 2 4089470473293004800
Fi23 4 3 2 3 4089470473293004800
Fi23 4 3 2 4 4089470473293004800
Fi23 4 3 5 9 4089470473293004800
Fi23 4 3 7 10 4089470473293004800
Fi23 4 3 11 17 4089470473293004800
Fi23 4 3 13 18 4089470473293004800
Fi23 4 3 13 19 4089470473293004800
Fi23 4 3 17 24 4089470473293004800
Fi23 4 3 23 30 4089470473293004800
Fi23 4 3 23 31 4089470473293004800
Fi23 5 3 -1 -1 4089470473293004800
Fi23 5 3 2 2 4089470473293004800
Fi23 5 3 2 3 4089470473293004800
Fi23 5 3 2 4 4089470473293004800
Fi23 5 3 5 9 4089470473293004800
Fi23 5 3 7 10 4089470473293004800
Fi23 5 3 11 17 4089470473293004800
Fi23 5 3 13 18 4089470473293004800
Fi23 5 3 13 19 4089470473293004800
Fi23 5 3 17 24 4089470473293004800
Fi23 5 3 23 30 4089470473293004800
Fi23 5 3 23 31 4089470473293004800
Fi23 6 3 -1 -1 4089470473293004800
Fi23 6 3 2 2 4089470473293004800
Fi23 6 3 2 3 4089470473293004800
Fi23 6 3 2 4 4089470473293004800
Fi23 6 3 5 9 4089470473293004800
Fi23 6 3 7 10 4089470473293004800
Fi23 6 3 11 17 4089470473293004800
Fi23 6 3 13 18 4089470473293004800
Fi23 6 3 13 19 4089470473293004800
Fi23 6 3 17 24 4089470473293004800
Fi23 6 3 23 30 4089470473293004800
Fi23 6 3 23 31 4089470473293004800
Fi23 7 3 -1 -1 4089470473293004800
Fi23 7 3 2 2 4089470473293004800
Fi23 7 3 2 3 4089470473293004800
Fi23 7 3 2 4 4089470473293004800
Fi23 7 3 5 9 4089470473293004800
Fi23 7 3 7 10 4089470473293004800
Fi23 7 3 11 17 4089470473293004800
Fi23 7 3 13 18 4089470473293004800
Fi23 7 3 13 19 4089470473293004800
Fi23 7 3 17 24 4089470473293004800
Fi23 7 3 23 30 4089470473293004800
Fi23 7 3 23 31 4089470473293004800
Fi23 8 3 -1 -1 4089470473293004800
Fi23 8 3 2 2 4089470473293004800
Fi23 8 3 2 3 4089470473293004800
Fi23 8 3 2 4 4089470473293004800
Fi23 8 3 5 9 4089470473293004800
Fi23 8 3 7 10 4089470473293004800
Fi23 8 3 11 17 4089470473293004800
Fi23 8 3 13 18 4089470473293004800
Fi23 8 3 13 19 4089470473293004800
Fi23 8 3 17 24 4089470473293004800
Fi23 8 3 23 30 4089470473293004800
Fi23 8 3 23 31 4089470473293004800
Fi23 9 3 -1 -1 4089470473293004800
Fi23 9 3 2 2 4089470473293004800
Fi23 9 3 2 3 4089470473293004800
Fi23 9 3 2 4 4089470473293004800
Fi23 9 3 5 9 4089470473293004800
Fi23 9 3 7 10 4089470473293004800
Fi23 9 3 11 17 4089470473293004800
Fi23 9 3 13 18 4089470473293004800
Fi23 9 3 13 19 4089470473293004800
Fi23 9 3 17 24 4089470473293004800
Fi23 9 3 23 30 4089470473293004800
Fi23 9 3 23 31 4089470473293004800
Fi23 10 3 -1 -1 4089470473293004800
Fi23 10 3 2 2 4089470473293004800
Fi23 10 3 2 3 4089470473293004800
Fi23 10 3 2 4 4089470473293004800
Fi23 10 3 5 9 4089470473293004800
Fi23 10 3 7 10 4089470473293004800
Fi23 10 3 11 17 4089470473293004800
Fi23 10 3 13 18 4089470473293004800
Fi23 10 3 13 19 4089470473293004800
Fi23 10 3 17 24 4089470473293004800
Fi23 10 3 23 30 4089470473293004800
Fi23 10 3 23 31 4089470473293004800
Fi23 11 3 -1 -1 4089470473293004800
Fi23 11 3 2 2 4089470473293004800
Fi23 11 3 2 3 4089470473293004800
Fi23 11 3 2 4 4089470473293004800
Fi23 11 3 5 9 4089470473293004800
Fi23 11 3 7 10 4089470473293004800
Fi23 11 3 11 17 4089470473293004800
Fi23 11 3 13 18 4089470473293004800
Fi23 11 3 13 19 4089470473293004800
Fi23 11 3 17 24 4089470473293004800
Fi23 11 3 23 30 4089470473293004800
Fi23 11 3 23 31 4089470473293004800
Fi23 12 3 -1 -1 4089470473293004800
Fi23 12 3 2 2 4089470473293004800
Fi23 12 3 2 3 4089470473293004800
Fi23 12 3 2 4 4089470473293004800
Fi23 12 3 5 9 4089470473293004800
Fi23 12 3 7 10 4089470473293004800
Fi23 12 3 11 17 4089470473293004800
Fi23 12 3 13 18 4089470473293004800
Fi23 12 3 13 19 4089470473293004800
Fi23 12 3 17 24 4089470473293004800
Fi23 12 3 23 30 4089470473293004800
Fi23 12 3 23 31 4089470473293004800
Fi23 13 3 -1 -1 4089470473293004800
Fi23 13 3 2 2 4089470473293004800
Fi23 13 3 2 3 4089470473293004800
Fi23 13 3 2 4 4089470473293004800
Fi23 13 3 5 9 4089470473293004800
Fi23 13 3 7 10 4089470473293004800
Fi23 13 3 11 17 4089470473293004800
Fi23 13 3 13 18 4089470473293004800
Fi23 13 3 13 19 4089470473293004800
Fi23 13 3 17 24 4089470473293004800
Fi23 13 3 23 30 4089470473293004800
Fi23 13 3 23 31 4089470473293004800
Fi23 14 3 -1 -1 4089470473293004800
Fi23 14 3 2 2 4089470473293004800
Fi23 14 3 2 3 4089470473293004800
Fi23 14 3 2 4 4089470473293004800
Fi23 14 3 5 9 4089470473293004800
Fi23 14 3 7 10 4089470473293004800
Fi23 14 3 11 17 4089470473293004800
Fi23 14 3 13 18 4089470473293004800
Fi23 14 3 13 19 4089470473293004800
Fi23 14 3 17 24 4089470473293004800
Fi23 14 3 23 30 4089470473293004800
Fi23 14 3 23 31 4089470473293004800
Fi23 15 3 -1 -1 4089470473293004800
Fi23 15 3 2 2 4089470473293004800
Fi23 15 3 2 3 4089470473293004800
Fi23 15 3 2 4 4089470473293004800
Fi23 15 3 5 9 4089470473293004800
Fi23 15 3 7 10 4089470473293004800
Fi23 15 3 11 17 4089470473293004800
Fi23 15 3 13 18 4089470473293004800
Fi23 15 3 13 19 4089470473293004800
Fi23 15 3 17 24 4089470473293004800
Fi23 15 3 23 30 4089470473293004800
Fi23 15 3 23 31 4089470473293004800
Fi23 16 3 -1 -1 4089470473293004800
Fi23 16 3 2 2 4089470473293004800
Fi23 16 3 2 3 4089470473293004800
Fi23 16 3 2 4 4089470473293004800
Fi23 16 3 5 9 4089470473293004800
Fi23 16 3 7 10 4089470473293004800
Fi23 16 3 11 17 4089470473293004800
Fi23 16 3 13 18 4089470473293004800
Fi23 16 3 13 19 4089470473293004800
Fi23 16 3 17 24 4089470473293004800
Fi23 16 3 23 30 4089470473293004800
Fi23 16 3 23 31 4089470473293004800
Fi23 17 3 -1 -1 4089470473293004800
Fi23 17 3 2 2 4089470473293004800
Fi23 17 3 2 3 4089470473293004800
Fi23 17 3 2 4 4089470473293004800
Fi23 17 3 5 9 4089470473293004800
Fi23 17 3 7 10 4089470473293004800
Fi23 17 3 11 17 4089470473293004800
Fi23 17 3 13 18 4089470473293004800
Fi23 17 3 13 19 4089470473293004800
Fi23 17 3 17 24 4089470473293004800
Fi23 17 3 23 30 4089470473293004800
Fi23 17 3 23 31 4089470473293004800
Fi23 18 3 -1 -1 4089470473293004800
Fi23 18 3 2 2 4089470473293004800
Fi23 18 3 2 3 4089470473293004800
Fi23 18 3 2 4 4089470473293004800
Fi23 18 3 5 9 4089470473293004800
Fi23 18 3 7 10 4089470473293004800
Fi23 18 3 11 17 4089470473293004800
Fi23 18 3 13 18 4089470473293004800
Fi23 18 3 13 19 4089470473293004800
Fi23 18 3 17 24 4089470473293004800
Fi23 18 3 23 30 4089470473293004800
Fi23 18 3 23 31 4089470473293004800
Fi23 19 3 -1 -1 4089470473293004800
Fi23 19 3 2 2 4089470473293004800
Fi23 19 3 2 3 4089470473293004800
Fi23 19 3 2 4 4089470473293004800
Fi23 19 3 5 9 4089470473293004800
Fi23 19 3 7 10 4089470473293004800
Fi23 19 3 11 17 4089470473293004800
Fi23 19 3 13 18 4089470473293004800
Fi23 19 3 13 19 4089470473293004800
Fi23 19 3 17 24 4089470473293004800
Fi23 19 3 23 30 4089470473293004800
Fi23 19 3 23 31 4089470473293004800
Fi23 20 3 -1 -1 4089470473293004800
Fi23 20 3 2 2 4089470473293004800
Fi23 20 3 2 3 4089470473293004800
Fi23 20 3 2 4 4089470473293004800
Fi23 20 3 5 9 4089470473293004800
Fi23 20 3 7 10 4089470473293004800
Fi23 20 3 11 17 4089470473293004800
Fi23 20 3 13 18 4089470473293004800
Fi23 20 3 13 19 4089470473293004800
Fi23 20 3 17 24 4089470473293004800
Fi23 20 3 23 30 4089470473293004800
Fi23 20 3 23 31 4089470473293004800
Fi23 21 3 -1 -1 4089470473293004800
Fi23 21 3 2 2 4089470473293004800
Fi23 21 3 2 3 4089470473293004800
Fi23 21 3 2 4 4089470473293004800
Fi23 21 3 5 9 4089470473293004800
Fi23 21 3 7 10 4089470473293004800
Fi23 21 3 11 17 4089470473293004800
Fi23 21 3 13 18 4089470473293004800
Fi23 21 3 13 19 4089470473293004800
Fi23 21 3 17 24 4089470473293004800
Fi23 21 3 23 30 4089470473293004800
Fi23 21 3 23 31 4089470473293004800
Fi23 22 3 -1 -1 4089470473293004800
Fi23 22 3 2 2 4089470473293004800
Fi23 22 3 2 3 4089470473293004800
Fi23 22 3 2 4 4089470473293004800
Fi23 22 3 5 9 4089470473293004800
Fi23 22 3 7 10 4089470473293004800
Fi23 22 3 11 17 4089470473293004800
Fi23 22 3 13 18 4089470473293004800
Fi23 22 3 13 19 4089470473293004800
Fi23 22 3 17 24 4089470473293004800
Fi23 22 3 23 30 4089470473293004800
Fi23 22 3 23 31 4089470473293004800
Fi23 23 3 -1 -1 4089470473293004800
Fi23 23 3 2 2 4089470473293004800
Fi23 23 3 2 3 4089470473293004800
Fi23 23 3 2 4 4089470473293004800
Fi23 23 3 5 9 4089470473293004800
Fi23 23 3 7 10 4089470473293004800
Fi23 23 3 11 17 4089470473293004800
Fi23 23 3 13 18 4089470473293004800
Fi23 23 3 13 19 4089470473293004800
Fi23 23 3 17 24 4089470473293004800
Fi23 23 3 23 30 4089470473293004800
Fi23 23 3 23 31 4089470473293004800
Fi23 24 3 -1 -1 4089470473293004800
Fi23 24 3 2 2 4089470473293004800
Fi23 24 3 2 3 4089470473293004800
Fi23 24 3 2 4 4089470473293004800
Fi23 24 3 5 9 4089470473293004800
Fi23 24 3 7 10 4089470473293004800
Fi23 24 3 11 17 4089470473293004800
Fi23 24 3 13 18 4089470473293004800
Fi23 24 3 13 19 4089470473293004800
Fi23 24 3 17 24 4089470473293004800
Fi23 24 3 23 30 4089470473293004800
Fi23 24 3 23 31 4089470473293004800
Fi23 25 3 -1 -1 4089470473293004800
Fi23 25 3 2 2 4089470473293004800
Fi23 25 3 2 3 4089470473293004800
Fi23 25 3 2 4 4089470473293004800
Fi23 25 3 5 9 4089470473293004800
Fi23 25 3 7 10 4089470473293004800
Fi23 25 3 11 17 4089470473293004800
Fi23 25 3 13 18 4089470473293004800
Fi23 25 3 13 19 4089470473293004800
Fi23 25 3 17 24 4089470473293004800
Fi23 25 3 23 30 4089470473293004800
Fi23 25 3 23 31 4089470473293004800
Fi23 26 3 -1 -1 4089470473293004800
Fi23 26 3 2 2 4089470473293004800
Fi23 26 3 2 3 4089470473293004800
Fi23 26 3 2 4 4089470473293004800
Fi23 26 3 5 9 4089470473293004800
Fi23 26 3 7 10 4089470473293004800
Fi23 26 3 11 17 4089470473293004800
Fi23 26 3 13 18 4089470473293004800
Fi23 26 3 13 19 4089470473293004800
Fi23 26 3 17 24 4089470473293004800
Fi23 26 3 23 30 4089470473293004800
Fi23 26 3 23 31 4089470473293004800
Fi23 27 3 -1 -1 4089470473293004800
Fi23 27 3 2 2 4089470473293004800
Fi23 27 3 2 3 4089470473293004800
Fi23 27 3 2 4 4089470473293004800
Fi23 27 3 5 9 4089470473293004800
Fi23 27 3 7 10 4089470473293004800
Fi23 27 3 11 17 4089470473293004800
Fi23 27 3 13 18 4089470473293004800
Fi23 27 3 13 19 4089470473293004800
Fi23 27 3 17 24 4089470473293004800
Fi23 27 3 23 30 4089470473293004800
Fi23 27 3 23 31 4089470473293004800
Fi23 28 3 -1 -1 4089470473293004800
Fi23 28 3 2 2 4089470473293004800
Fi23 28 3 2 3 4089470473293004800
Fi23 28 3 2 4 4089470473293004800
Fi23 28 3 5 9 4089470473293004800
Fi23 28 3 7 10 4089470473293004800
Fi23 28 3 11 17 4089470473293004800
Fi23 28 3 13 18 4089470473293004800
Fi23 28 3 13 19 4089470473293004800
Fi23 28 3 17 24 4089470473293004800
Fi23 28 3 23 30 4089470473293004800
Fi23 28 3 23 31 4089470473293004800
Fi23 29 3 -1 -1 4089470473293004800
Fi23 29 3 2 2 4089470473293004800
Fi23 29 3 2 3 4089470473293004800
Fi23 29 3 2 4 4089470473293004800
Fi23 29 3 5 9 4089470473293004800
Fi23 29 3 7 10 4089470473293004800
Fi23 29 3 11 17 4089470473293004800
Fi23 29 3 13 18 4089470473293004800
Fi23 29 3 13 19 4089470473293004800
Fi23 29 3 17 24 4089470473293004800
Fi23 29 3 23 30 4089470473293004800
Fi23 29 3 23 31 4089470473293004800
Fi23 30 3 -1 -1 4089470473293004800
Fi23 30 3 2 2 4089470473293004800
Fi23 30 3 2 3 4089470473293004800
Fi23 30 3 2 4 4089470473293004800
Fi23 30 3 5 9 4089470473293004800
Fi23 30 3 7 10 4089470473293004800
Fi23 30 3 11 17 4089470473293004800
Fi23 30 3 13 18 4089470473293004800
Fi23 30 3 13 19 4089470473293004800
Fi23 30 3 17 24 4089470473293004800
Fi23 30 3 23 30 4089470473293004800
Fi23 30 3 23 31 4089470473293004800
Fi23 31 3 -1 -1 4089470473293004800
Fi23 31 3 2 2 4089470473293004800
Fi23 31 3 2 3 4089470473293004800
Fi23 31 3 2 4 4089470473293004800
Fi23 31 3 5 9 4089470473293004800
Fi23 31 3 7 10 4089470473293004800
Fi23 31 3 11 17 4089470473293004800
Fi23 31 3 13 18 4089470473293004800
Fi23 31 3 13 19 4089470473293004800
Fi23 31 3 17 24 4089470473293004800
Fi23 31 3 23 30 4089470473293004800
Fi23 31 3 23 31 4089470473293004800
Fi23 32 3 -1 -1 4089470473293004800
Fi23 32 3 2 2 4089470473293004800
Fi23 32 3 2 3 4089470473293004800
Fi23 32 3 2 4 4089470473293004800
Fi23 32 3 5 9 4089470473293004800
Fi23 32 3 7 10 4089470473293004800
Fi23 32 3 11 17 4089470473293004800
Fi23 32 3 13 18 4089470473293004800
Fi23 32 3 13 19 4089470473293004800
Fi23 32 3 17 24 4089470473293004800
Fi23 32 3 23 30 4089470473293004800
Fi23 32 3 23 31 4089470473293004800
Fi23 33 3 -1 -1 4089470473293004800
Fi23 33 3 2 2 4089470473293004800
Fi23 33 3 2 3 4089470473293004800
Fi23 33 3 2 4 4089470473293004800
Fi23 33 3 5 9 4089470473293004800
Fi23 33 3 7 10 4089470473293004800
Fi23 33 3 11 17 4089470473293004800
Fi23 33 3 13 18 4089470473293004800
Fi23 33 3 13 19 4089470473293004800
Fi23 33 3 17 24 4089470473293004800
Fi23 33 3 23 30 4089470473293004800
Fi23 33 3 23 31 4089470473293004800
Fi23 34 3 -1 -1 4089470473293004800
Fi23 34 3 2 2 4089470473293004800
Fi23 34 3 2 3 4089470473293004800
Fi23 34 3 2 4 4089470473293004800
Fi23 34 3 5 9 4089470473293004800
Fi23 34 3 7 10 4089470473293004800
Fi23 34 3 11 17 4089470473293004800
Fi23 34 3 13 18 4089470473293004800
Fi23 34 3 13 19 4089470473293004800
Fi23 34 3 17 24 4089470473293004800
Fi23 34 3 23 30 4089470473293004800
Fi23 34 3 23 31 4089470473293004800
Fi23 35 3 -1 -1 4089470473293004800
Fi23 35 3 2 2 4089470473293004800
Fi23 35 3 2 3 4089470473293004800
Fi23 35 3 2 4 4089470473293004800
Fi23 35 3 5 9 4089470473293004800
Fi23 35 3 7 10 4089470473293004800
Fi23 35 3 11 17 4089470473293004800
Fi23 35 3 13 18 4089470473293004800
Fi23 35 3 13 19 4089470473293004800
Fi23 35 3 17 24 4089470473293004800
Fi23 35 3 23 30 4089470473293004800
Fi23 35 3 23 31 4089470473293004800
